textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),sentiment_numeric
f003be5308,ಫ್ರಾಂಕೋ ಅಮ್ಮನಿಗೆ ತಿಂಡಿ ಮಾಡಿದ. ಇಲ್ಲಿ ಅವರು ಸ್ಟ್ರಾಬೆರಿಗಳನ್ನು ಕತ್ತರಿಸಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದಾರೆ (ಕೇವಲ ಸುರಕ್ಷಿತ ಚಾಕು #fb http://twitpic.com/4wsmw,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಕೆನಡಾ,37742154.0,9093510.0,4.0,1
22003c0e96,"_ವ್ಯಾಪಾರಿ ನಾನು ಒಪ್ಪುತ್ತೇನೆ, ಆದರೆ ಹದಿಹರೆಯದ ಮಗಳು ಈ ವಾರ ಅವರ ಸಂಗೀತ ಕಚೇರಿಯ ಚಲನಚಿತ್ರಕ್ಕಾಗಿ ನನ್ನ ಹಣವನ್ನು ಖರ್ಚು ಮಾಡುತ್ತಾಳೆ.",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಚೀನಾ,1439323776.0,9388211.0,153.0,1
4b2b6a59d4,_ ನಿಜ ಆದರೆ ಅವನು ಅಲ್ಲ! xD,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಸಿಂಗಾಪುರ,5850342.0,700.0,8358.0,2
079e4e3472,ಅಥವಾ NOOOOO ಸಹ ಅಲ್ಲದ ಸೀಕ್ರೆಟ್ ನೇರೆಬೆಕಾ ದಯವಿಟ್ಟು,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಟೋಗೋ,8278724.0,54390.0,152.0,0
c3541b6a2f,ಎಂದು ಹೀರುತ್ತಾರೆ,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಉಗಾಂಡಾ,45741007.0,199810.0,229.0,0
31f2861133,"ಇಂಟರ್ನೆಟ್‌ನಲ್ಲಿ ಜನರೊಂದಿಗೆ ಜಗಳವಾಡುವುದು ನನ್ನ ಟಂಬ್ಲಾರಿಟಿಗೆ ಉತ್ತಮವಾಗಿದೆ, ಆದರೆ ಅವರು ನನಗಿಂತ ಹೆಚ್ಚು ಇಂಟರ್ನೆಟ್ ಸ್ನೇಹಿತರನ್ನು ಹೊಂದಿರುವಾಗ ನನ್ನ ಅಹಂಗೆ ಕೆಟ್ಟದು",ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಉಕ್ರೇನ್,43733762.0,579320.0,75.0,1
675ce92149,"ಮುರಿದುಹೋಗಿದೆ, ನಾನು ಅದನ್ನು ಮಾಡಲು ಸಾಧ್ಯವಿಲ್ಲ",ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಈಕ್ವೆಡಾರ್,17643054.0,248360.0,71.0,0
32ee7ef6c2,"ಎಲ್ಲರಿಗೂ ನಮಸ್ಕಾರ, ಪಾರ್ಟಿಯಿಂದ ಚೇತರಿಸಿಕೊಳ್ಳುತ್ತಿದ್ದೇನೆ, ಡೈ ಶಾಪ್‌ಗಳ ಸುತ್ತಲೂ ಅತ್ಯಾಕರ್ಷಕ ಬ್ಯಾಂಕ್ ರಜೆಗಾಗಿ ಎದುರುನೋಡುತ್ತಿದ್ದೇನೆ...ಜೀವನವು ಉತ್ತಮಗೊಳ್ಳುವುದಿಲ್ಲ.ಖಂಡಿತವಾಗಿ",ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಗ್ರೀಸ್,10423054.0,128900.0,81.0,2
6c409292ce,- ಇಂದು ರಾತ್ರಿ SNL ನಲ್ಲಿ JT.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ತುರ್ಕಮೆನಿಸ್ತಾನ್,6031200.0,469930.0,13.0,1
fd9f6c3e21,ಓಹ್. ನಾನು ನಾಳೆ ಬೆಳಿಗ್ಗೆ ಮಿಯಾಮಿಯಲ್ಲಿ ಇರುವುದಿಲ್ಲ. ಅದು ಹೀರುತ್ತದೆ ಇದು ವಿಹಾರವೇ? ನೀವು ಮುಂದಿನ ಶನಿವಾರ ಹಿಂತಿರುಗುತ್ತಿದ್ದೀರಾ?,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಲಿಥುವೇನಿಯಾ,2722289.0,62700.0,43.0,0
42caab438e,ಶೇನ್ ಡಾಸನ್ ವೀಡಿಯೊಗಳನ್ನು ನೋಡುತ್ತಿದ್ದೇನೆ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಬಹ್ರೇನ್,1701575.0,760.0,2239.0,1
2eaefcfa53,ಹಹಹ ಓ ಮನುಷ್ಯ ದಯವಿಟ್ಟು ಪೊಮೊನಾಗೆ ಬನ್ನಿ ನಾನು ವರ್ಷಕ್ಕೊಮ್ಮೆ ನೋಡುವ ಬದಲು ಪ್ರತಿದಿನ ನಿಮ್ಮನ್ನು ನೋಡಲು ಇಷ್ಟಪಡುತ್ತೇನೆ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಟುವಾಲು,11792.0,30.0,393.0,2
601a57c65a,ಬಹುಶಃ ಅವರು ಅದನ್ನು ಯಾರೊಬ್ಬರ ಪಿಗ್‌ಟೇಲ್‌ಗಳನ್ನು ಎಳೆಯುವ ಟ್ವಿಟರ್ ಆವೃತ್ತಿಯಂತೆ ನೋಡುತ್ತಾರೆಯೇ? ಅದು ನಿಮಗೆ ಕೆಲಸ ಮಾಡಿದರೆ ನನಗೆ ತಿಳಿಸಿ.,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಅಜೆರ್ಬೈಜಾನ್,10139177.0,82658.0,123.0,0
89de64f532,ನೀವು ಚಿತ್ರಮಂದಿರಗಳಿಂದ ಕ್ಯಾಟಕಾಂಬ್‌ಗಳನ್ನು ಪಡೆಯಬಹುದೇ? ನಾನು ಸ್ವಲ್ಪ ಸಮಯದ ಹಿಂದೆ ನನ್ನ ಸ್ಥಳೀಯರಿಂದ ಅದನ್ನು ಪಡೆಯಲು ಪ್ರಯತ್ನಿಸಿದೆ ಮತ್ತು ಅವರು ಅದನ್ನು ಹೊಂದಿರಲಿಲ್ಲ.,ತಟಸ್ಥ,ರಾತ್ರಿ,31-45,ಬಹಾಮಾಸ್,393244.0,10010.0,39.0,1
029a603b00,ಬೇಸಿಗೆಯನ್ನು ಪ್ರೀತಿಸಬೇಕು,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಹಂಗೇರಿ,9660351.0,90530.0,107.0,2
88a4e96eef,ಒಂದು ಅಲ್ಟಿಮೇಟಮ್ ನೀವು ಅದನ್ನು ಹೇಗೆ ಧರಿಸಿದ್ದರೂ ಸಹ ಅಲ್ಟಿಮೇಟಮ್ ಆಗಿದೆ.  ಮತ್ತು ಅದು ಹೀರುತ್ತದೆ.,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಸಾವೊ ಟೋಮ್ ಮತ್ತು ಪ್ರಿನ್ಸಿಪಿ,219159.0,960.0,228.0,0
07d608a03d,ಧನ್ಯವಾದಗಳು ಶ್ರೀ ಡಿಜೆ!,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಆಸ್ಟ್ರಿಯಾ,9006398.0,82400.0,109.0,2
7909fa421f,"ದುಃಖಕರವೆಂದರೆ ನಾವು ಟ್ರೇಸಿಕೇಕ್‌ಗಳಿಗೆ ತುಂಬಾ ತಡವಾಗಿ ಬಂದಿದ್ದೇವೆ, ಆದರೆ ನಾವು ಅವುಗಳನ್ನು ಬೇರೆಡೆ ಪಡೆದುಕೊಂಡಿದ್ದೇವೆ- ಅದೇ ಅಲ್ಲ ಆದರೆ ಇನ್ನೂ ರುಚಿಕರವಾಗಿದೆ. ಟೀ w ವೀ ಆನ್ wknd!",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಅಲ್ಬೇನಿಯಾ,2877797.0,27400.0,105.0,1
0ea64bcbe6,ಹೌದು ನನ್ನ `ಭಾನುವಾರಗಳಲ್ಲಿ ಮಾತ್ರ` ಸೇವಕಿ ಬಂದಳು!! ಮನೆ ಮತ್ತೆ ಸ್ವಚ್ಛವಾಗುತ್ತದೆ!!!,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ವೆನೆಜುವೆಲಾ,28435940.0,882050.0,32.0,1
96c5092f80,_day26 ~ Awwwww ಫ್ಯಾಮ್ ಬೂ ಬೂ ಜೊತೆ ಆನಂದಿಸಿ,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ದಕ್ಷಿಣ ಸುಡಾನ್,11193725.0,610952.0,18.0,2
036191ಬಿಬಿ61,ನಾನು veoh ಸಂಚಿಕೆ 19 ನಲ್ಲಿ ರಕ್ತ + ವೀಕ್ಷಿಸುತ್ತಿದ್ದೇನೆ,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಭೂತಾನ್,771608.0,38100.0,20.0,0
22a8a4639e,ಇಲ್ಲ ಇದು ದುಃಖವಲ್ಲ. ನಿಮ್ಮನ್ನು ಹೆಮ್ಮೆ ಪಡುವಂತೆ ಮಾಡಬೇಕು,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಮಡಗಾಸ್ಕರ್,27691018.0,581795.0,48.0,0
fab6b7d16c,ನಾನು **** ಪತ್ರಿಕೆಯ ಕಟ್ಟಾ ಅಭಿಮಾನಿ ಮತ್ತು ನಾನು ನಿಮ್ಮ ನಿಯತಕಾಲಿಕೆಗಳನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಕ್ರೊಯೇಷಿಯಾ,4105267.0,55960.0,73.0,2
6d65d9dc54,http://tinyurl.com/c8nlzh - ನಾನು ಈ ಹಾಡನ್ನು ಎಷ್ಟು ಇಷ್ಟಪಡುತ್ತೇನೆ ಎಂಬುದನ್ನು ಮರೆತಿದ್ದೇನೆ,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಬ್ರೆಜಿಲ್,212559417.0,8358140.0,25.0,1
18a11e8dbd,@_mmmichelle ನೀವು ಫ್ರಾನ್ಸ್‌ನಲ್ಲಿದ್ದೀರಾ?!?! ಚೆರಿ!,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಯೆಮೆನ್,29825964.0,527970.0,56.0,1
703afdc44b,ಅಯ್ಯೋ. ಹೃದಯಗಳ ಹರಿದ ಎಕ್ಕ #ಹಂಚ್ಬ್ಯಾಕ್,ಋಣಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಫಿಜಿ,896445.0,18270.0,49.0,0
e05fd863d4,ಲೆಸ್ಟರ್?  ಅವಳನ್ನು ಊಹಿಸಿದ್ದೀರಾ?  ನಿನ್ನೆ-ದಿನ?  ನೀವು ಏನನ್ನಾದರೂ ಯೋಚಿಸಬಹುದು.  ಈಗ ಪೋಲೀಸರು ಇಲ್ಲ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ತಜಕಿಸ್ತಾನ್,9537645.0,139960.0,68.0,1
5423cf0811,ಯಾರಾದರೂ ಎಂಟಿವಿ ಚಲನಚಿತ್ರ ಪ್ರಶಸ್ತಿಗಳಿಗೆ ಟಿಕೆಟ್ ಹೊಂದಿದ್ದೀರಾ? ಯಾರೋ ವ್ಯಕ್ತಿ ನನಗೆ ಮೋಸ ಮಾಡಿದರು,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,31-45,ಗ್ವಾಟೆಮಾಲಾ,17915568.0,107160.0,167.0,0
1b673ea212,ನಾನು ಅಲ್ಲಿ ಇಲ್ಲದಿರುವುದು ನನ್ನ ಎರಡನೇ ವರ್ಷವಾಗಿರುತ್ತದೆ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಸೈಪ್ರಸ್,1207359.0,9240.0,131.0,1
81950f02a4,ನಾನು ಹೊಸ ಸಿಲ್ವರ್‌ಸ್ಟೈನ್ ಸಿಡಿ ಪಡೆದುಕೊಂಡಿದ್ದೇನೆ. ಆಹಾ ಇದು ಅದ್ಭುತವಾಗಿದೆ.  ನಾನು ಅದನ್ನು ಹೆಚ್ಚು ಶಿಫಾರಸು ಮಾಡುತ್ತೇನೆ.,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಮೊಲ್ಡೊವಾ,4033963.0,32850.0,123.0,2
144252776,"ಮತ್ತು, ಹೌದು. ನಾನು <3 ಮ್ಯಾಕ್, ಅದು ತುಂಬಾ ದುಬಾರಿಯಾಗಿಲ್ಲದಿದ್ದರೆ",ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಪಾಕಿಸ್ತಾನ,220892340.0,770880.0,287.0,1
f87b8847a9,ನಾನು ತುಂಬಾ ಸುಂದರವಾಗಲು ಬಯಸುತ್ತೇನೆ ಮತ್ತು ನನಗೆ ಸಿಗರೇಟು ಬೇಕು,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಲಿಬಿಯಾ,6871292.0,1759540.0,4.0,1
846d43bc8f,ಮ್ಯೂಸೆಮ್ ಫೇಲ್ ಗೆ ಸಮನಾಗಿದೆ !!!!! ಹಾಲ್ ಆಫ್ **** ಜೀವನವು ನಿರ್ಮಾಣದ ಕಾರಣ ಮುಚ್ಚಲ್ಪಟ್ಟಿದೆ,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಲೈಬೀರಿಯಾ,5057681.0,96320.0,53.0,0
d9e1b10a4f,ವಾಹ್.. ನಾಳೆ ಮತ್ತು ನಂತರ ಅದು ಮುಗಿದಿದೆ. ಅಂತಹ ಕೆಲವು ಜನರನ್ನು ನಾನು ಮತ್ತೆ ನೋಡುವುದಿಲ್ಲ. ಇದು ಒಂದು ರೀತಿಯ ದುಃಖವಾಗಿದೆ.,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಈಕ್ವೆಡಾರ್,17643054.0,248360.0,71.0,0
11e23ea0ed,lol - ನಿಮಗೆ ಸಾಧ್ಯವಾದರೆ ನನ್ನನ್ನು ಹಿಡಿಯಿರಿ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಐರ್ಲೆಂಡ್,4937786.0,68890.0,72.0,1
c2484278c9,120mm ಚಲನಚಿತ್ರಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಫ್ಯೂಜಿಯಲ್ಲಿ ನಿರ್ವಹಿಸಲಾಗುತ್ತದೆ ಓಹ್ ನಾನು ಸ್ಯಾನ್ ಡಿಯಾಗೋದಲ್ಲಿ ಹುಡುಗಿಯನ್ನು ಭೇಟಿಯಾದೆ. ಕ್ವೆಂಟೊ ಶೀಘ್ರದಲ್ಲೇ. ನಾನು ನಿನ್ನನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತೇನೆ!,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಸಿಯೆರಾ ಲಿಯೋನ್,7976983.0,72180.0,111.0,0
172b9d5155,ಕೋಲುಗಳು ಮತ್ತು ಕಲ್ಲುಗಳು ನನ್ನ ಮೂಳೆಗಳನ್ನು ಮುರಿಯಬಹುದು ... ಆದರೆ ಪದಗಳು ಶಾಶ್ವತವಾಗಿ ನೋವುಂಟುಮಾಡುತ್ತವೆ.,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಬೆನಿನ್,12123200.0,112760.0,108.0,0
61c907173c,ಅಲ್ಲಿ ನೀವು ಹೋಗಿ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಸರ್ಬಿಯಾ,8737371.0,87460.0,100.0,1
0f5a1691df,"ಮತ್ತು ಧನ್ಯವಾದಗಳು, fr. yr ಅಭಿನಂದನೆಗಳು gweetin`",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ನಿಕರಾಗುವಾ,6624554.0,120340.0,55.0,2
109516d45f,"LOL! ನಾನು http://geehall.blogspot.com ನಲ್ಲಿ ಒಂದು ಇಣುಕುನೋಟವನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅದು ಚೆನ್ನಾಗಿ ಬರುತ್ತಿದೆ, ಸೆಟ್ ಅನ್ನು ಶಾಂತವಾಗಿ ಬಿಡುವುದರ ಬಗ್ಗೆ ನಾನು ಸಂಪೂರ್ಣವಾಗಿ ಅರ್ಥಮಾಡಿಕೊಂಡಿದ್ದೇನೆ.",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಕ್ಯಾಮರೂನ್,26545863.0,472710.0,56.0,2
3d22669847,"ಓಹ್, ಜೂನ್ 15 ರಂದು ನೀವು 18 ರಂದು ಸಹಿ ಹಾಕಲು ಹೋಗುತ್ತಿದ್ದೀರಾ, ನಾನು ಭಾವಿಸುತ್ತೇನೆ? x",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ತಾಂಜಾನಿಯಾ,59734218.0,885800.0,67.0,1
e3a8728252,ಸಂಪೂರ್ಣವಾಗಿ!  ನನ್ನ ಸೈಟ್‌ನಲ್ಲಿ ನಾನು 'ಅವನ ವೀಕ್ಷಣೆ' ವಿಭಾಗವನ್ನು ಹೊಂದಿದ್ದೇನೆ.. ನೀವು ಕಾರ್ಯನಿರತರಾಗಿರುವಿರಿ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆ ಆದರೆ ನೀವು ಅತಿಥಿ ಪೋಸ್ಟ್‌ಗೆ ಹೆಚ್ಚು ಸ್ವಾಗತಿಸುತ್ತೀರಿ,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ರೊಮೇನಿಯಾ,19237691.0,230170.0,84.0,1
1d428212cb,ನನ್ನ ಸ್ನೇಹಿತರಿಗೆ ಸಂದೇಶ ಕಳುಹಿಸುವುದು ಮತ್ತು ಬೇಜಾರಾಗಿರುವುದು... ದೇವರೇ ನಾನು ಮಳೆಯನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ!!,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಫಿನ್ಲ್ಯಾಂಡ್,5540720.0,304000.0,18.0,0
bb14e1f4cb,ಬಸ್ ನಿಲ್ದಾಣದಲ್ಲಿ ಯಾವಾಗಲೂ ಲೂಜಿಗಳ ದೊಡ್ಡ ರಾಶಿ ಇರುತ್ತದೆ. ಆದ್ದರಿಂದ. ಒಟ್ಟು.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಟ್ರಿನಿಡಾಡ್ ಮತ್ತು ಟೊಬಾಗೊ,1399488.0,5130.0,273.0,2
27bf96d1b5,"ನನ್ನ ಕೋಣೆಯನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸಲು ಹೋಗುತ್ತಿದ್ದೇನೆ ಆದರೆ ಅದು ಕಷ್ಟವಲ್ಲ. ನಾನು ನಿಜವಾಗಿಯೂ ನನ್ನ ಕೋಣೆಯನ್ನು ಬಹಳ ಸ್ವಚ್ಛವಾಗಿರಿಸಿಕೊಳ್ಳುತ್ತೇನೆ.... ಹೇಗಾದರೂ, ನಾನು ಇನ್ನೂ ಉತ್ತಮ ಕೆಲಸಗಳನ್ನು ಮಾಡುತ್ತಿರಬಹುದು!!!!",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಗ್ರೆನಡಾ,112523.0,340.0,331.0,1
8cdaa4f6d8,"ನಾನು ಎಚ್ಚರವಾಯಿತು ಮತ್ತು ನಾನು ಎಷ್ಟು ಬೇಕಾದರೂ ಅದನ್ನು ಮುಂದೂಡಬಹುದು ಎಂಬ ಅರಿವು ಬಂದಿತು, ಆದರೆ ನನಗೆ 2 ಡ್ರಾಪ್ ಕೆಲವು ಸ್ನೇಹಿತರು ಬೇಕು. ಡ್ಯಾಮಿಟ್!",ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಮಲಾವಿ,19129952.0,94280.0,203.0,0
a5abb95859,#bouvierb-day ಟ್ರೆಂಡಿಂಗ್ ವಿಷಯಗಳಲ್ಲಿದೆ. ಆಹ್ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು ಪಿಯರ್ ಬೌವಿಯರ್,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ತಜಕಿಸ್ತಾನ್,9537645.0,139960.0,68.0,2
1f2445122f,ಅವನು ತನ್ನ ಕೆಲಸವನ್ನು ಮಾಡಲು ಓಡಿಹೋದ ನಂತರ ಇಂದು ಇಡೀ ದಿನವನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸುವುದು ಮತ್ತು ವಾರಕ್ಕೆ ನನ್ನ ವೇಳಾಪಟ್ಟಿಯನ್ನು ಹೊಂದಿಸುವುದು.  ನಾನು ಈಗ ಹೆಚ್ಚು ಉತ್ತಮವಾಗಿದ್ದೇನೆ ಮತ್ತು ಶಾಂತವಾಗಿದ್ದೇನೆ!,ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಜೆಕಿಯಾ (ಜೆಕ್ ಗಣರಾಜ್ಯ),10708981.0,77240.0,139.0,2
aab1caabf0,"ಕ್ಷಮಿಸಿ, ಬದಲಿಗೆ ನಾನು ಅಲ್ಲಿದ್ದೆ ಎಂದು ನಾನು ಬಯಸುತ್ತೇನೆ (ಅವನಿಂದ ದೂರವಿರಲು ಅದು ನಿಮಗೆ ಒಳ್ಳೆಯ ಕ್ಷಮೆಯನ್ನು ನೀಡುತ್ತದೆ) ಹೇ...ನಾನು ನಿನ್ನನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ <3",ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಭೂತಾನ್,771608.0,38100.0,20.0,1
8f74422345,ops ಆ ಲಾಲ್ ಟ್ವಿಟ್ಟರ್‌ಗೆ ಬರಬೇಕಿತ್ತು,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,60-70,ಟುನೀಶಿಯಾ,11818619.0,155360.0,76.0,1
954f523ded,"ಚೆನ್ನಾಗಿದೆ, ಏನೂ ಫ್ಲ್ಯಾಶ್ ಇಲ್ಲ - ಆದರೆ ಚಾಕೊಲೇಟ್ 4 ಗೆ ವಿಭಿನ್ನವಾಗಿದೆ. ಗುಡ್ 2 ಮೀಟ್ ಯು ನಿನ್ನೆ gr8 ವಾತಾವರಣ ಮತ್ತು ಚರ್ಚೆ",ಧನಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಗ್ವಾಟೆಮಾಲಾ,17915568.0,107160.0,167.0,2
bf4c610e53,ತಂಪಾದ np. ಇದು ವಿನ್ಯಾಸಗಳ ಸರಣಿಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುವಂತೆ ಮಾಡಿದೆ.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ಕಾಂಗೋ (ಕಾಂಗೊ-ಬ್ರಜಾವಿಲ್ಲೆ),5518087.0,342000.0,16.0,2
0e5d9cd378,NCAA ಬೇಸ್‌ಬಾಲ್ ರೋಡ್ 2 ಒಮಾಹಾ: ದಕ್ಷಿಣ ಕೆರೊಲಿನಾ ಕೇವಲ 3-ರನ್ ಹೋಮ್‌ರನ್ ಅನ್ನು ಹೊಡೆದಿದೆ. ಕಠಾರಿ 2 ನನ್ನ ಹೃದಯ.    ಮೇಸನ್ 1 - ದಕ್ಷಿಣ ಕೆರೊಲಿನಾ 3..,ಋಣಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,0-20,ಈಜಿಪ್ಟ್,102334404.0,995450.0,103.0,0
aeb56209ce,ನಿನ್ನೆ ರಾತ್ರಿ ಯಾರಾದರೂ ನನ್ನೊಂದಿಗೆ ಮಲಗಿದ್ದಕ್ಕೆ ನನಗೆ ಖುಷಿಯಾಗಿದೆ. ನನ್ನ ನಾಯಿಮರಿ ನಾನು ಚಿತ್ರವನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತೇನೆ ಆದರೆ ನನ್ನ ಲ್ಯಾಪ್‌ಟಾಪ್ ಅನ್ನು ನಾನು ನೋಡುತ್ತಿಲ್ಲ.,ಧನಾತ್ಮಕ,ಬೆಳಿಗ್ಗೆ,46-60,ವನವಾಟು,307145.0,12200.0,25.0,2
885b8f47f7,ಹೌದು ಸರ್ ನಾನು ಖಂಡಿತ ಮಾಡಿದ್ದೇನೆ.,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,0-20,ಜಾರ್ಜಿಯಾ,3989167.0,69490.0,57.0,1
3a98aa4762,ತಾಯಂದಿರ ದಿನದ ಶುಭಾಶಯಗಳು!!!,ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,21-30,ಕಿರ್ಗಿಸ್ತಾನ್,6524195.0,191800.0,34.0,2
e42d0e6e9d,"ಮೆಹ್, ನನಗೆ ಈಗ ಚೆನ್ನಾಗಿದೆ",ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಕೊಮೊರೊಸ್,869601.0,1861.0,467.0,0
17f4db5ddf,ನಿಮ್ಮ ಸೈಟ್ ಅನ್ನು ಪ್ರವೇಶಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ!,ತಟಸ್ಥ,ರಾತ್ರಿ,70-100,ಥೈಲ್ಯಾಂಡ್,69799978.0,510890.0,137.0,1
2ef49da640,"ನಾನು ಬಯಸುತ್ತೇನೆ ಆದರೆ ಅವನು ಅವತಾರ ತುಣುಕನ್ನು ಪ್ರೀಮಿಯರ್ ಮಾಡುತ್ತಿದ್ದಾನೆ ಮತ್ತು ಅದನ್ನು ಮಾಡಲು ಸಾಧ್ಯವಿಲ್ಲ. ಅಲ್ಲದೆ, ನಾವು ಹ್ಯಾಂಗ್ ಔಟ್ ಮಾಡುವುದು ಉತ್ತಮ.",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ನಿಕರಾಗುವಾ,6624554.0,120340.0,55.0,2
853ebd7b47,ನಮ್ಮ ದಾಳಿಯ ನಾಯಕನು ಸ್ವಿಚಿಂಗ್ ಅನ್ನು ಅಭ್ಯಾಸ ಮಾಡಲು ಕಸರತ್ತುಗಳನ್ನು ನಡೆಸುವಂತೆ ಮಾಡಿದನು,ತಟಸ್ಥ,ಮಧ್ಯಾಹ್ನ,21-30,ಚಾಡ್,16425864.0,1259200.0,13.0,1
b145670ac9,ಓಹ್! ಕಣಿವೆಯಲ್ಲಿ ಮಾಡಲು ಏನೂ ಇಲ್ಲ ಗಂಭೀರವಾಗಿ ಇಲ್ಲಿಂದ ಹೊರಡಬೇಕು!!!,ಋಣಾತ್ಮಕ,ರಾತ್ರಿ,70-100,ಟಾಂಗಾ,105695.0,720.0,147.0,0
d12acf4e01,"ಓಹ್, ನಾನು ಮುದ್ದಾದ ಮೊಲಗಳ ಕೆಲವು ಫೋಟೋಗಳನ್ನು ಪಡೆದುಕೊಂಡಿದ್ದೇನೆ",ಧನಾತ್ಮಕ,ಮಧ್ಯಾಹ್ನ,60-70,ಸ್ಲೋವಾಕಿಯಾ,5459642.0,48088.0,114.0,2
9652c18d7d,ಅದು ಇನ್ನೊಬ್ಬ ಪ್ರಾಯೋಜಕ,ತಟಸ್ಥ,ಬೆಳಿಗ್ಗೆ,46-60,ಲಿಥುವೇನಿಯಾ,2722289.0,62700.0,43.0,1
